601,3,17,27,28,39,42    3,5,13,14,27,37
1,2,18,20,22,35,45      5,9,34,42,43,48
2,5,13,31,34,38,41      2,5,12,32,43,45
3,4,14,26,29,31,49      11,13,23,28,33,36
4,7,16,22,28,39,40      19,20,25,28,30,40
5,8,11,16,24,27,46      3,17,22,30,34,47
6,4,11,18,22,46,48      3,6,13,15,35,38
7,7,8,18,28,33,34       10,20,22,24,28,44
8,3,12,23,27,29,44      7,9,13,25,31,47
9,2,13,15,22,36,42      10,21,24,28,42,45
602,21,24,27,28,35,44   7,10,32,34,41,46
10,8,11,13,20,23,35     5,15,34,41,42,44
11,3,4,15,24,38,40      5,6,15,26,32,40
12,10,15,19,28,40,42    12,16,27,31,36,43
13,6,13,14,20,30,48     3,8,18,29,30,36
14,7,15,26,28,31,46     4,9,11,17,24,27
15,2,12,13,23,31,34     16,32,43,44,48,49
16,3,11,32,34,38,40     17,19,28,35,45,49
17,5,16,28,34,39,49     1,18,29,30,33,45
18,22,24,27,40,43,45    3,9,30,32,38,48
19,5,13,15,21,22,33     2,6,14,23,25,39
20,6,11,17,32,44,48     11,12,13,16,17,22
21,14,21,24,25,26,46    4,11,12,22,34,47
22,6,12,15,27,43,48     28,32,38,45,47,49
23,6,16,17,24,26,46     8,11,18,25,36,46
24,10,15,25,35,47,48    6,14,19,21,34,48
25,4,11,32,35,37,44     1,2,11,13,16,36
26,4,19,21,36,37,45     4,13,20,21,34,45
27,24,34,36,38,42,48    14,24,29,31,35,44
28,11,25,29,32,38,41    1,13,16,21,22,41
29,5,13,18,19,31,37     17,20,21,25,30,36
30,1,16,26,34,36,48     3,6,13,16,39,41
31,22,25,31,35,41,44    4,14,20,25,26,29
32,2,3,8,23,26,33       5,19,20,23,38,46
33,15,22,25,32,40,46    18,25,32,38,45,48
34,1,21,35,37,38,49     2,3,5,26,45,46
35,1,4,11,16,27,48      12,15,20,42,44,49
36,7,8,12,28,34,46      5,9,24,26,32,35
37,7,11,14,20,28,29     1,4,5,10,16,42
38,1,3,9,19,23,37       4,7,22,26,27,39
39,19,20,23,29,39,40    12,24,29,30,33,47
40,4,11,14,29,30,45     1,5,14,21,28,49
603,6,9,18,28,31,38     5,16,22,34,38,48
41,7,12,13,27,37,42     2,11,34,36,38,42
42,11,13,14,17,19,27    3,11,24,28,34,44
43,31,35,37,38,44,47    2,4,5,19,22,39
44,2,9,14,31,40,43      4,6,7,14,23,30
45,3,7,14,19,33,40      5,18,20,36,38,40
46,9,20,33,34,42,44     6,12,22,26,39,44
47,9,15,28,34,41,48     1,13,16,19,27,35
48,4,9,10,14,16,46      22,26,32,42,45,49
49,10,11,13,24,30,48    2,12,13,33,34,47
50,1,24,32,34,38,43     1,6,18,26,39,40
51,7,9,12,33,41,47      3,5,10,21,31,49
52,7,11,20,30,39,45     9,13,14,17,36,46
