601,4,20,22,24,44,46    3,13,23,32,35,49
1,1,11,12,16,30,37      4,12,14,28,30,44
2,2,3,4,6,23,42         5,6,8,10,19,34
3,8,20,25,26,35,42      8,17,19,22,33,44
4,3,23,28,33,42,48      3,8,26,31,33,38
5,7,14,15,27,37,38      16,17,18,21,35,38
6,1,2,5,7,32,48         12,15,33,37,42,48
7,5,7,42,45,46,49       4,25,36,42,46,47
8,17,19,35,39,40,42     11,13,22,24,30,32
9,4,6,12,16,17,40       9,21,34,39,42,44
602,4,5,16,20,31,38     8,24,28,31,32,39
10,7,13,25,28,29,43     3,19,29,32,46,49
11,11,19,31,39,40,41    8,20,26,31,33,35
12,1,7,16,22,23,34      3,16,17,25,29,36
13,1,3,10,29,36,44      1,17,21,29,46,47
14,21,23,25,38,43,45    1,12,13,15,36,43
15,4,20,28,31,39,44     8,14,18,30,35,41
16,8,11,28,34,36,37     8,20,29,32,35,45
17,4,13,25,29,34,46     10,25,30,32,39,46
603,11,17,21,30,40,44   10,20,30,36,38,44
18,1,21,32,38,43,49     14,26,36,38,39,40
19,9,14,31,34,44,49     3,9,11,24,27,47
20,5,9,15,37,40,49      3,14,22,26,29,43
21,12,14,20,27,33,36    8,27,32,39,44,46
22,6,15,25,27,41,42     12,26,27,30,37,40
23,7,21,23,24,39,49     1,3,6,14,26,41
24,12,14,17,23,38,42    12,19,20,22,24,49
25,5,27,28,30,32,45     6,16,17,27,31,48
26,5,9,18,22,25,47      7,11,18,34,41,43
27,4,5,8,26,33,49       8,26,27,28,32,34
28,10,11,25,32,45,47    4,15,20,37,44,47
29,9,10,12,13,14,33     1,18,19,24,33,47
30,7,27,42,44,48,49     5,14,19,25,30,41
31,6,7,9,14,24,25       5,19,22,29,41,49
32,4,5,32,42,44,46      9,11,19,20,35,46
33,14,19,41,42,48,49    2,4,6,18,23,33
34,1,25,32,33,39,49     17,19,26,29,34,49
35,14,15,17,24,27,38    6,9,25,28,44,46
36,4,31,32,35,41,42     2,15,32,36,40,46
37,12,14,18,23,42,43    4,12,19,35,39,45
38,24,37,42,43,44,49    7,30,35,38,39,48
39,11,13,26,29,32,46    6,8,18,24,31,46
40,4,12,17,23,24,46     8,25,30,39,42,43
41,6,12,14,31,43,44     7,9,13,17,32,49
42,6,27,29,30,31,32     4,8,14,21,37,48
43,20,21,30,40,44,49    11,14,15,24,26,37
44,6,24,30,37,40,42     4,12,15,24,35,37
604,7,8,30,37,41,42     6,26,34,40,44,46
45,1,4,6,8,35,40        1,15,23,26,34,39
46,3,6,7,19,31,35       8,15,17,18,22,36
47,11,14,18,40,44,47    2,15,18,20,32,49
48,1,19,24,28,38,47     15,21,23,29,40,45
49,1,13,16,19,24,28     1,6,18,19,30,42
50,11,13,18,27,34,47    9,24,25,27,33,43
51,17,29,34,36,42,45    3,5,6,14,30,49
52,23,24,27,37,41,44    5,17,18,23,34,44
