1,4,18,26,35,39,42      1,2,15,35,37,41
2,1,13,25,30,43,48      19,21,23,26,29,45
3,14,16,17,25,32,37     5,12,23,37,40,43
4,4,6,12,14,17,34       5,28,34,42,44,49
5,2,22,27,30,35,49      15,21,27,32,34,39
6,5,22,29,30,39,45      18,22,29,38,45,46
7,9,11,14,20,21,44      2,5,9,13,23,45
601,8,9,14,18,21,40     15,16,28,34,38,40     14,20,25,27,38,47   3,4,23,27,34,45
8,4,12,19,24,31,44      13,14,22,34,41,49
9,2,5,14,23,24,35       3,9,19,28,32,37
10,1,7,32,40,47,49      18,25,26,30,33,40
602,5,9,10,14,20,33     8,17,24,27,28,49
11,18,19,31,34,42,43    1,6,17,33,47,49
12,1,13,23,26,33,43     1,13,18,34,42,46
13,3,23,26,33,39,42     4,11,18,34,43,44
14,1,2,12,15,19,21      16,29,30,39,42,46
15,4,12,20,21,36,45     2,17,18,31,32,49
16,6,21,35,36,40,43     1,11,12,16,38,44
17,11,15,26,27,29,38    7,9,18,24,25,44
18,2,4,20,24,25,42      6,12,22,30,31,43
19,11,17,19,21,34,36    12,28,29,41,42,43
20,2,10,13,24,25,31     5,9,10,13,18,45
21,1,4,8,15,18,28       1,4,27,33,35,43
22,4,14,27,28,39,40     1,4,5,31,38,44
23,7,17,24,25,37,43     12,15,23,28,42,48
24,4,18,20,23,26,32     18,21,24,34,35,42
25,14,20,22,25,42,43    4,11,15,42,43,45
26,16,19,20,24,28,35    15,20,24,27,31,44
27,6,17,21,30,34,44     2,7,18,22,25,27
28,8,30,34,43,44,49     3,5,10,12,16,42
29,4,24,26,32,42,48     3,9,19,22,28,34
30,4,5,13,21,27,30      1,5,7,11,28,36
31,1,4,14,18,35,49      7,8,11,12,16,33
32,14,17,22,28,31,38    12,14,15,19,21,29
33,10,12,24,31,33,43    5,8,9,17,28,38
34,4,9,13,14,20,36      12,14,22,28,36,48
35,17,19,22,25,34,47    4,5,8,18,28,48
36,12,18,21,31,32,39    1,2,24,29,33,44
37,5,11,24,28,34,46     7,14,16,19,41,43
38,10,13,22,25,41,48    13,14,20,22,23,47
39,14,24,29,30,37,38    3,6,18,26,40,47
40,2,16,27,32,44,49     1,29,32,36,37,41
41,6,10,14,17,31,41     1,2,5,10,27,44
42,17,18,32,37,43,49    5,11,12,24,29,41
43,7,8,16,22,30,32      3,7,18,22,35,47
44,6,20,21,43,45,48     1,12,16,23,39,49
45,8,11,14,27,29,38     1,11,12,14,32,45
46,4,7,27,29,34,44      1,12,21,24,29,37
47,1,7,17,21,47,48      17,18,31,40,42,45
603,3,18,22,29,39,43    2,32,39,40,44,46
48,2,7,17,20,30,34      2,13,18,23,25,47
49,13,18,19,24,34,47    4,9,13,14,15,32
50,9,15,22,25,30,34     1,6,15,22,25,46
51,1,8,14,16,21,36      9,10,16,38,40,49
52,6,7,27,34,36,45      12,15,22,24,27,44
