0,14,28,31,33,36,46     10,20,24,39,45,49
1,11,12,13,35,40,44     4,21,22,44,46,49
2,32,35,36,38,42,46     1,7,12,25,31,45
3,9,18,39,40,44,46      18,29,33,37,39,46
4,2,6,18,22,26,48       4,8,9,11,14,38
5,1,18,31,32,45,49      4,5,10,32,40,43
6,2,11,23,32,39,44      4,6,9,11,31,45
7,1,18,30,35,44,46      11,15,26,32,38,48
8,3,13,18,23,31,42      20,22,25,34,35,42
9,10,20,34,39,42,47     4,14,21,32,40,49
10,6,7,13,28,42,45      13,15,23,36,39,48
11,1,13,19,29,39,43     6,33,37,38,41,45
12,9,19,22,27,34,43     9,11,23,24,42,49
13,7,8,19,21,40,48      7,13,17,33,36,44
14,1,5,7,15,24,27       4,20,23,24,32,33
15,5,10,27,29,32,39     7,11,26,34,39,46
16,2,11,18,38,44,49     9,11,12,21,24,47
17,13,21,29,31,37,49    5,12,14,29,39,45
18,3,34,41,43,44,47     2,11,13,21,25,27
19,5,11,13,25,26,35     5,12,15,20,27,30
20,3,9,10,18,21,23      3,8,9,12,30,47
21,9,12,29,34,39,48     2,11,18,22,24,30
22,9,18,20,23,24,35     1,12,16,18,23,36
23,5,8,23,27,30,46      4,13,14,16,38,43
24,4,7,39,40,43,47      1,9,11,17,25,35
25,1,3,6,36,41,42       2,6,11,31,37,46
26,23,25,26,33,44,48    14,23,29,31,42,46
27,4,17,44,45,46,47     22,24,30,31,39,43
28,16,17,29,30,35,41    6,15,22,28,31,38
29,5,6,13,19,28,41      2,7,40,43,44,48
30,15,35,36,42,44,45    9,18,34,36,40,41
31,5,8,21,34,38,46      10,32,34,36,43,45
32,5,9,11,32,36,47      18,34,37,38,42,43
33,6,13,15,36,43,44     4,7,17,31,41,48
34,7,9,15,16,25,49      13,34,35,41,42,47
35,5,21,33,42,45,47     4,13,25,37,43,46
36,12,14,26,29,41,46    13,14,22,36,38,44
37,6,20,25,27,35,38     2,15,25,31,36,39
38,3,7,10,14,23,39      5,28,39,45,48,49
39,7,10,14,21,30,44     10,18,22,25,28,49
40,22,28,35,36,41,49    2,9,16,18,23,25
41,14,21,24,30,35,44    4,19,23,26,28,46
42,2,16,17,37,38,42     19,27,30,39,44,48
43,10,11,32,37,40,41    1,3,8,14,37,45
44,3,26,28,34,41,49     1,7,24,32,44,48
45,3,6,9,10,33,49       1,6,21,30,35,40
46,2,6,14,28,42,48      3,6,7,10,18,26
47,11,14,25,29,32,43    11,16,28,32,44,46
48,8,10,22,28,33,38     8,10,18,21,32,38
601,11,25,31,33,43,44   1,8,18,21,27,35
49,22,25,32,34,37,40    5,20,32,35,36,48
50,3,5,8,9,32,35        5,6,7,14,15,22
51,1,10,22,38,42,44     4,12,16,21,40,44
