0,4,11,20,26,31,48      14,22,29,31,36,45       5,6,21,28,41,43
1,1,11,14,20,34,42      19,33,37,38,39,44
2,3,13,15,26,44,47      6,9,17,24,39,49
3,3,9,14,16,28,30       1,6,23,36,43,46
4,9,14,30,32,38,46      9,11,26,34,38,40
5,3,5,8,11,12,39        6,7,25,26,44,47
6,6,7,8,17,28,29        4,29,32,37,42,44
601,12,15,27,30,34,43   3,29,30,44,48,49
7,22,34,37,38,41,44     9,10,11,28,31,36
8,12,17,29,35,44,48     4,11,21,22,32,47
9,12,18,22,41,46,48     7,14,26,36,38,48
10,3,4,13,25,43,45      3,8,18,19,37,47
11,5,17,22,28,38,46     6,18,20,26,30,45
12,19,22,24,31,32,36    4,16,23,28,29,47
13,12,15,16,17,39,45    3,7,10,24,30,32
14,2,3,8,11,14,31       5,8,28,42,45,48
15,4,12,19,39,46,49     2,12,30,34,37,39
16,21,26,35,39,40,47    9,12,19,32,35,48
17,7,8,14,19,29,48      6,8,18,30,38,46
18,6,12,18,25,26,39     5,7,17,20,42,49
602,4,13,22,27,33,42    9,15,29,41,45,49
19,1,17,33,39,41,43     2,3,9,13,23,45
20,5,15,22,28,32,48     1,5,6,30,43,48
21,11,14,21,22,29,36    1,2,5,6,28,34
22,4,12,15,33,43,45     2,4,21,24,25,42
23,6,21,22,31,33,45     8,12,30,32,33,40
24,9,16,20,45,48,49     1,12,13,28,39,48
25,3,4,6,31,41,44       14,41,42,44,48,49
26,1,2,20,23,28,29      4,5,9,14,22,40
27,9,27,39,40,43,47     3,4,21,26,32,38
28,7,8,15,39,42,43      14,15,24,35,42,45
29,12,21,34,37,38,45    12,21,24,27,39,46
30,15,17,21,35,36,45    11,21,27,30,36,46
31,1,24,33,43,46,49     7,10,11,30,32,49
32,13,27,38,42,44,48    4,19,21,25,42,47
603,3,8,10,21,41,44     11,12,21,24,27,42
34,3,8,10,16,21,26      12,22,26,27,44,46
35,22,31,34,37,38,41    3,4,11,27,33,44
33,1,4,11,27,40,41      14,38,41,45,46,49
36,26,31,33,36,39,46    20,23,29,33,41,42
37,1,16,17,25,27,48     1,13,19,29,34,38
38,15,24,30,32,39,46    12,16,30,37,39,48
39,13,18,19,20,33,43    2,20,23,36,38,40
40,12,21,31,41,47,49    10,30,35,37,42,44
41,4,8,9,10,25,28       1,3,13,14,24,46
42,5,7,28,34,38,41      1,2,13,26,35,37
43,1,3,18,42,46,48      1,18,19,25,29,46
44,19,29,30,32,38,44    6,11,34,42,43,44
45,1,11,16,37,47,48     9,18,20,22,28,42
46,8,10,13,34,38,46     15,30,35,38,42,45
47,3,5,15,36,37,41      9,10,18,26,38,43
48,22,26,30,36,43,47    4,15,21,24,37,45
49,6,14,21,40,42,44     6,20,26,35,40,44
50,5,6,13,28,29,48      4,12,26,30,32,37
51,4,6,8,18,33,45       1,2,7,11,18,21
52,1,20,21,24,30,46     11,18,22,27,36,40
