601,4,7,11,18,47,48     4,8,16,35,38,48
1,19,26,27,38,39,48     7,21,26,38,43,45
2,3,11,13,14,27,36      3,7,23,28,35,40
3,10,19,24,35,38,41     1,22,28,34,40,47
4,2,14,23,26,31,45      2,6,11,27,29,49
5,4,26,28,43,45,49      8,17,20,29,30,42
6,4,8,18,20,37,42       3,13,16,21,28,47
7,1,13,24,25,28,29      16,35,43,44,45,48
8,4,19,20,36,48,49      1,17,22,26,30,37
9,4,17,21,22,24,42      12,26,27,28,30,49
602,5,11,12,21,32,40    1,6,8,24,33,40
10,1,9,15,24,25,32      20,22,24,39,44,49
11,8,11,25,33,38,42     8,10,18,23,30,49
12,1,11,17,19,25,40     5,12,13,24,32,41
13,10,24,30,43,46,48    3,15,21,24,36,39
14,4,11,23,26,39,41     5,12,18,34,37,39
15,5,6,30,40,41,46      10,16,20,29,31,37
16,1,5,16,33,39,44      9,10,18,26,32,36
17,8,11,13,34,35,46     2,4,35,39,41,44
603,11,21,27,30,40,49   1,10,18,21,27,44
18,5,12,13,26,29,30     1,3,4,10,46,49
19,2,11,27,30,43,46     11,12,17,20,43,44
20,2,13,15,22,40,43     2,22,30,44,45,48
21,1,18,26,28,37,46     2,11,19,20,29,31
22,9,22,28,31,34,46     23,26,29,30,38,42
604,5,8,27,43,46,47     5,11,25,29,32,43     4,9,14,20,27,29     4,8,15,22,47,48
23,1,8,18,20,21,43      3,8,23,29,39,46
24,5,6,9,13,16,47       14,25,34,39,44,48
25,11,26,27,33,34,40    3,12,17,18,32,45
26,15,18,22,25,33,42    21,30,34,47,48,49
27,2,3,5,6,10,49        5,16,19,36,37,47
28,7,9,11,33,40,42      4,5,17,36,44,49
29,24,26,29,38,39,40    4,16,21,33,46,48
30,1,12,16,19,27,42     3,12,13,33,34,47
31,12,15,18,32,36,43    4,5,6,29,36,48
32,3,9,14,17,25,30      9,27,35,39,44,46
33,1,24,25,30,31,42     3,20,25,27,31,35
34,3,15,31,38,39,44     3,15,16,29,39,41
35,2,5,15,18,34,44      22,25,44,46,48,49
36,12,18,23,24,31,44    9,12,18,27,43,46
37,14,21,26,27,32,49    4,7,24,27,34,43
38,19,27,32,36,40,43    15,24,36,38,39,44
39,5,8,14,17,32,38      30,32,33,35,36,37
605,9,10,15,24,28,44    7,17,25,36,39,43
40,6,17,32,36,37,43     2,15,16,32,34,41
41,2,4,5,8,27,34        7,19,38,40,46,49
42,17,21,22,23,36,42    8,9,18,32,34,48
43,4,5,6,20,24,30       1,4,6,9,21,24
606,6,11,16,42,47,49    2,18,28,31,44,45
44,22,23,25,28,38,42    2,14,20,22,28,46
45,7,9,22,31,37,42      3,9,11,20,26,27
46,13,22,24,33,37,46    7,9,19,21,36,38
47,7,19,27,35,47,48     5,10,18,20,35,46
48,8,28,34,37,42,49     11,20,42,44,48,49
49,4,9,23,34,35,42      17,34,35,40,46,49
50,1,5,7,28,33,34       15,18,23,24,29,49
51,1,7,15,28,35,43      7,8,28,37,48,49
