1,13,18,22,25,28,33     4,9,37,39,45,49         19,22,23,34,35,45       4,13,37,41,42,48
2,3,12,29,40,44,47      3,5,19,22,45,48
3,7,14,27,29,36,40      8,11,13,17,26,44
4,1,4,17,24,27,38       3,20,27,33,44,49
5,8,24,25,29,30,44      5,7,12,29,32,33
6,13,14,25,43,47,49     9,14,15,22,29,37
7,3,7,12,22,33,47       3,4,18,37,41,44
8,14,15,25,38,39,49     21,40,44,46,48,49
9,14,19,24,38,41,49     12,19,20,32,33,36
10,5,12,15,16,34,39     3,9,12,21,31,39
11,8,14,30,41,42,49     9,16,24,30,36,45
12,7,8,18,19,21,28      3,4,10,25,43,44
13,13,15,20,28,31,34    12,14,22,32,34,36
14,5,16,28,33,36,44     1,3,11,13,18,28
15,2,17,23,24,42,45     3,19,22,28,36,38
16,1,10,40,43,45,49     2,4,13,39,40,44
17,2,5,6,9,22,26        14,15,30,39,43,48
18,3,11,25,34,40,48     1,4,17,40,43,48
19,11,20,33,38,39,48    6,16,17,24,44,45
601,17,20,26,32,33,47   10,20,23,46,48,49       4,5,20,21,33,41
20,7,10,16,28,35,38     7,17,19,31,33,48
21,5,6,18,24,27,32      1,2,9,26,32,35
22,12,14,16,26,28,37    5,20,33,35,43,47
23,20,22,24,35,39,44    20,25,28,38,45,47
24,18,20,29,35,44,47    1,9,25,32,42,45
25,15,28,35,40,43,45    3,7,10,13,45,47
26,4,23,26,34,39,47     8,10,34,41,45,48
602,2,5,6,41,44,45      18,21,24,25,28,30       1,19,23,33,35,47
27,17,18,31,35,37,49    1,8,35,40,43,49
28,5,22,24,37,48,49     5,21,28,32,42,48
29,6,11,17,35,37,47     3,13,16,18,35,39
30,3,7,14,25,28,49      3,7,9,13,16,18
31,2,4,20,28,34,48      19,21,22,28,46,49
32,3,16,20,35,38,40     4,13,14,20,34,47
33,4,15,17,19,32,39     10,15,19,21,35,43
34,2,17,21,37,45,47     4,5,11,22,37,44
35,17,23,35,42,44,49    4,12,29,34,37,44
36,6,8,14,26,39,46      1,2,6,35,45,46
37,17,19,21,25,32,39    14,17,23,35,43,49
38,8,22,35,40,44,49     1,7,17,28,32,41
39,2,20,22,24,35,45     3,10,26,42,44,49
603,8,15,17,40,45,49    7,15,21,28,40,45
40,1,8,21,37,38,42      2,5,28,38,40,41
41,18,33,41,43,45,49    1,4,11,22,32,34
42,2,5,10,40,43,45      3,14,29,33,43,45
43,10,12,17,19,27,28    11,26,33,40,42,47
44,4,15,31,33,36,44     7,9,22,23,30,42
45,7,26,38,41,45,49     1,3,7,27,29,39
46,14,21,23,32,39,44    5,11,15,18,37,45
47,18,28,30,33,40,49    1,2,7,16,19,37
48,9,14,20,26,29,33     6,19,29,34,43,48
49,5,23,24,43,46,49     1,4,19,37,39,47
604,2,13,23,24,37,38    6,17,20,40,43,49
50,6,8,9,13,29,39       10,20,21,25,28,37
51,3,5,6,16,39,44       11,21,25,26,41,43
52,3,4,14,19,38,47      18,19,25,29,38,43
