601,2,3,10,31,39,42     6,9,28,30,31,38
1,20,32,35,39,41,45     13,27,28,30,32,34
2,3,4,5,31,42,46        1,11,15,19,24,27
3,15,19,21,26,39,43     5,16,29,33,39,41
4,5,32,41,43,45,46      10,28,31,33,43,49
5,8,30,35,39,40,41      10,12,21,24,36,47
6,11,23,28,29,46,47     2,10,14,16,17,31
7,3,16,26,34,39,49      11,18,19,21,36,47
8,5,12,24,26,32,43      3,7,8,10,33,48
9,20,33,35,44,45,48     2,22,31,34,39,40
10,5,20,22,27,29,30     1,3,10,11,30,39
11,3,13,16,20,35,43     13,15,20,33,39,42
12,5,11,16,36,38,42     5,7,24,26,31,33
13,13,17,22,38,44,47    11,15,20,29,46,49
14,11,17,19,25,46,48    3,15,19,33,45,47
15,6,7,16,39,40,45      5,12,23,24,28,29
16,1,24,30,42,45,48     4,6,15,19,26,35
17,12,24,25,26,33,44    2,5,33,37,45,49
602,6,18,23,28,40,41    10,11,12,22,24,37
18,9,14,28,31,40,41     1,29,30,31,35,42
19,9,15,24,26,38,46     2,17,24,26,37,42
20,1,17,27,36,40,44     10,33,38,42,46,48
21,2,10,20,22,37,44     9,11,13,15,17,47
22,9,11,13,28,37,49     13,18,31,37,38,41
23,4,6,19,38,45,47      2,9,11,26,32,37
24,14,26,30,35,37,42    2,7,12,29,38,40
25,1,14,24,27,46,49     12,20,29,34,36,37
26,6,28,34,44,47,48     1,5,10,14,24,36
27,14,15,22,27,29,41    3,6,13,37,45,48
28,12,21,34,41,43,49    10,12,19,23,31,33
29,16,20,27,30,36,41    4,15,21,23,25,46
30,1,11,16,23,41,45     2,17,19,24,36,37
31,2,13,26,36,47,49     3,8,10,14,19,43
32,1,4,5,10,35,37       5,15,27,30,44,45
33,6,10,12,23,36,49     1,10,14,27,41,43
34,9,15,23,28,43,48     7,19,32,35,37,49
35,14,22,29,38,40,43    8,12,17,18,23,30
36,1,3,13,24,38,45      7,18,26,27,29,31
37,9,10,20,28,33,35     6,21,37,38,45,47
38,3,7,22,36,38,47      5,26,38,43,44,47
39,5,9,32,33,39,42      18,20,21,22,36,46
40,8,10,16,30,34,45     2,14,19,27,32,48
41,5,29,30,39,40,42     5,7,9,13,15,38
42,2,9,27,28,37,46      4,9,12,22,38,41
43,3,11,12,15,22,27     11,16,25,26,38,45
44,1,8,13,30,32,34      3,6,36,37,39,46
603,2,8,24,27,38,42     6,12,16,24,43,44
45,6,17,24,34,39,40     9,13,27,36,42,48
46,2,4,37,40,41,44      3,11,14,17,34,36
47,10,15,18,20,23,45    2,13,15,21,33,45
48,7,12,19,28,31,45     6,9,16,20,40,47
49,8,14,27,29,42,49     5,15,26,28,33,47
50,19,21,26,38,44,49    12,15,18,20,27,45
51,10,15,17,28,37,47    9,12,13,17,32,44
52,1,4,5,15,21,29       28,32,38,41,43,45
